term_code,crn,course,subject,course_number,section,title,attributes,subject_description,site,part_of_term,schedule_type,instruction_type,credit_hours,hours_low,hours_high,hours_indicator,section_hours,has_syllabus,seat_status_open,max_enrollment,enrollment,seats_available,wait_capacity,wait_count,wait_available,instructors,instructor_details,meeting_days,meeting_times,meeting_dates,meeting_locations
202421,33323,SPMT 455,SPMT,455,301,RESEARCH & WRITING CULM EXPER,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Wendi K. Zimmer (P),"[{""name"":""Wendi K. Zimmer (P)"",""more"":33577,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,33553,SPMT 462,SPMT,462,150,LEADERSHIP APP IN SPORT: BOL,Study Abroad,SPMT - Sport Management,,SA2,LEC,Study Abroad,3,3,,,,Y,N,NA,NA,NA,NA,NA,NA,Mark LaSota (P),"[{""name"":""Mark LaSota (P)"",""more"":2942176,""has_cv"":""Y""}]",,,05/12/2024-05/26/2024,
202421,19457,SPMT 483,SPMT,483,202,PRACTICUM IN SPORT MGMT,College Station,SPMT - Sport Management,College Station,2S,PRA,Internship,0 to 3,0,3,TO,,N,N,NA,NA,NA,NA,NA,NA,Shane L. Hudson (P),"[{""name"":""Shane L. Hudson (P)"",""more"":358418,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,26286,SPMT 483,SPMT,483,304,PRACTICUM IN SPORT MGMT,College Station,SPMT - Sport Management,College Station,1,PRA,Internship,0 to 3,0,3,TO,,N,N,NA,NA,NA,NA,NA,NA,Shane L. Hudson (P),"[{""name"":""Shane L. Hudson (P)"",""more"":358418,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,10547,SPMT 484,SPMT,484,301,INTERNSHIP IN SPORT MGMT,College Station,SPMT - Sport Management,College Station,ET1,PRA,Internship,0 to 12,0,12,TO,,Y,N,NA,NA,NA,NA,NA,NA,Kayla D. Jones; Shane L. Hudson (P),"[{""name"":""Kayla D. Jones"",""more"":392915,""has_cv"":""Y""},{""name"":""Shane L. Hudson (P)"",""more"":358418,""has_cv"":""Y""}]",,,05/13/2024-08/08/2024,
202421,10548,SPMT 484,SPMT,484,351,INTERNSHIP IN SPRT MGMT: IN-AB,In Absentia,SPMT - Sport Management,,ET1,PRA,Internship,0 to 12,0,12,TO,,Y,N,NA,NA,NA,NA,NA,NA,Shane L. Hudson; Kayla D. Jones (P),"[{""name"":""Shane L. Hudson"",""more"":358418,""has_cv"":""Y""},{""name"":""Kayla D. Jones (P)"",""more"":392915,""has_cv"":""Y""}]",,,05/13/2024-08/08/2024,
202421,33554,SPMT 485,SPMT,485,151,DIRECTED STUDIES: BOL,Study Abroad,SPMT - Sport Management,,SA2,INS,Study Abroad,3,0,4,TO,3,Y,Y,NA,NA,NA,NA,NA,NA,Mark LaSota (P),"[{""name"":""Mark LaSota (P)"",""more"":2942176,""has_cv"":""Y""}]",,,05/12/2024-05/26/2024,
202421,33557,SPMT 485,SPMT,485,152,DIRECTED STUDIES: KOR,Study Abroad,SPMT - Sport Management,,SA2,INS,Study Abroad,0 to 4,0,4,TO,,N,Y,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,05/12/2024-05/26/2024,
202421,33373,SPMT 485,SPMT,485,250,DIRECTED STUDIES: DEU,Study Abroad,SPMT - Sport Management,,2S,INS,Study Abroad,0 to 4,0,4,TO,,Y,N,NA,NA,NA,NA,NA,NA,Paul Batista (P),"[{""name"":""Paul Batista (P)"",""more"":671663,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,33337,SPMT 489,SPMT,489,150,SPTP: WOMEN IN SPORT,College Station,SPMT - Sport Management,College Station,1S,LEC,Traditional Face-to-Face (F2F),3,0,4,TO,3,Y,N,NA,NA,NA,NA,NA,NA,Marlene A. Dixon (P),"[{""name"":""Marlene A. Dixon (P)"",""more"":1982320,""has_cv"":""Y""}]",MonTueWedThuFri,10:30 AM-12:30 PM,05/28/2024-07/02/2024,GGB 233
202421,18999,SPMT 601,SPMT,601,700,RES METHODS FOR SPT ORG,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Min Jung Kim (P),"[{""name"":""Min Jung Kim (P)"",""more"":935417,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,25286,SPMT 610,SPMT,610,700,MGMT OF SPORT ORG,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Brian P. McCullough (P),"[{""name"":""Brian P. McCullough (P)"",""more"":78882,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,17101,SPMT 611,SPMT,611,700,FINANCIAL MANAGEMENT IN SPORT,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Mark LaSota (P),"[{""name"":""Mark LaSota (P)"",""more"":2942176,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,17104,SPMT 612,SPMT,612,700,PERSONNEL MGMT IN SPORT,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Courtney M. Hodge; Paul E. Keiper (P),"[{""name"":""Courtney M. Hodge"",""more"":456995,""has_cv"":""Y""},{""name"":""Paul E. Keiper (P)"",""more"":491649,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,25287,SPMT 616,SPMT,616,700,SALES & REVENUE GEN IN SPORT,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Jim R. Guinn (P),"[{""name"":""Jim R. Guinn (P)"",""more"":411905,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,25288,SPMT 617,SPMT,617,700,COMM & MEDIA IN SPORT,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Courtney M. Hodge (P),"[{""name"":""Courtney M. Hodge (P)"",""more"":456995,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,31448,SPMT 623,SPMT,623,399,ATHLETICS ADMINISTRATION,College Station| Distance Education,SPMT - Sport Management,College Station,1,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Shane L. Hudson (P),"[{""name"":""Shane L. Hudson (P)"",""more"":358418,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,31449,SPMT 623,SPMT,623,700,ATHLETICS ADMINISTRATION,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Shane L. Hudson (P),"[{""name"":""Shane L. Hudson (P)"",""more"":358418,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,25889,SPMT 642,SPMT,642,399,BEST PRACTICES IN COACHING,College Station| Distance Education,SPMT - Sport Management,College Station,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Paul E. Keiper; Susan Elza (P),"[{""name"":""Paul E. Keiper"",""more"":491649,""has_cv"":""Y""},{""name"":""Susan Elza (P)"",""more"":2472709,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,ONLINE
202421,25414,SPMT 642,SPMT,642,700,BEST PRACTICES IN COACHING,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Paul E. Keiper; Susan Elza (P),"[{""name"":""Paul E. Keiper"",""more"":491649,""has_cv"":""Y""},{""name"":""Susan Elza (P)"",""more"":2472709,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,ONLINE
202421,24219,SPMT 655,SPMT,655,399,SPORT LAW,College Station| Distance Education,SPMT - Sport Management,College Station,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,John O. Spengler (P),"[{""name"":""John O. Spengler (P)"",""more"":1974711,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,22259,SPMT 655,SPMT,655,700,SPORT LAW,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,John O. Spengler (P),"[{""name"":""John O. Spengler (P)"",""more"":1974711,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,34065,SPMT 683,SPMT,683,300,PRACTICUM IN SPORT MGMT,College Station,SPMT - Sport Management,College Station,1,LEC,Traditional Face-to-Face (F2F),3,3,,,,N,N,NA,NA,NA,NA,NA,NA,David S. Waltemyer (P),"[{""name"":""David S. Waltemyer (P)"",""more"":556744,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,30475,SPMT 684,SPMT,684,303,INTERNSHIP IN SPT MGMT,College Station,SPMT - Sport Management,College Station,1,PRA,Internship,1 to 6,1,6,TO,,N,N,NA,NA,NA,NA,NA,NA,David S. Waltemyer (P),"[{""name"":""David S. Waltemyer (P)"",""more"":556744,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,17113,SPMT 684,SPMT,684,700,INTERNSHIP IN SPT MGMT,Distance Education,SPMT - Sport Management,,1,PRA,Internship,1 to 6,1,6,TO,,N,N,NA,NA,NA,NA,NA,NA,David S. Waltemyer (P),"[{""name"":""David S. Waltemyer (P)"",""more"":556744,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,32266,SPMT 685,SPMT,685,105,DIRECTED STUDIES,College Station,SPMT - Sport Management,College Station,1S,INS,Non-traditional,1 to 12,1,12,TO,,N,N,NA,NA,NA,NA,NA,NA,Min Jung Kim (P),"[{""name"":""Min Jung Kim (P)"",""more"":935417,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,33558,SPMT 685,SPMT,685,152,DIRECTED STUDIES: KOR,Study Abroad,SPMT - Sport Management,,SA2,INS,Study Abroad,1 to 12,1,12,TO,,N,Y,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,05/12/2024-05/26/2024,
202421,34020,SPMT 685,SPMT,685,204,DIRECTED STUDIES,College Station,SPMT - Sport Management,College Station,2S,INS,Non-traditional,1 to 12,1,12,TO,,N,N,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,33375,SPMT 685,SPMT,685,250,DIRECTED STUDIES: DEU,Study Abroad,SPMT - Sport Management,,2S,INS,Study Abroad,1 to 12,1,12,TO,,Y,N,NA,NA,NA,NA,NA,NA,Paul Batista (P),"[{""name"":""Paul Batista (P)"",""more"":671663,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,29184,SPMT 685,SPMT,685,300,DIRECTED STUDIES,College Station,SPMT - Sport Management,College Station,1,INS,Non-traditional,1 to 12,1,12,TO,,N,N,NA,NA,NA,NA,NA,NA,Kristofer C. Nite (P),"[{""name"":""Kristofer C. Nite (P)"",""more"":275635,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,23061,SPMT 685,SPMT,685,305,DIRECTED STUDIES,College Station,SPMT - Sport Management,College Station,1,INS,Non-traditional,1 to 12,1,12,TO,,N,N,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,30399,SPMT 685,SPMT,685,308,DIRECTED STUDIES,College Station,SPMT - Sport Management,College Station,1,INS,Non-traditional,1 to 12,1,12,TO,,N,N,NA,NA,NA,NA,NA,NA,Brian P. McCullough (P),"[{""name"":""Brian P. McCullough (P)"",""more"":78882,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,17115,SPMT 690,SPMT,690,700,THEORY OF RES IN SPORT MGMT,Distance Education,SPMT - Sport Management,,1,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,10555,SPMT 691,SPMT,691,300,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Natasha T. Brison (P),"[{""name"":""Natasha T. Brison (P)"",""more"":1843323,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,21353,SPMT 691,SPMT,691,301,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Marlene A. Dixon (P),"[{""name"":""Marlene A. Dixon (P)"",""more"":1982320,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,30266,SPMT 691,SPMT,691,303,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,6,1,18,TO,6,N,N,NA,NA,NA,NA,NA,NA,Brian P. McCullough (P),"[{""name"":""Brian P. McCullough (P)"",""more"":78882,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,30369,SPMT 691,SPMT,691,304,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Hyun-Woo Lee (P),"[{""name"":""Hyun-Woo Lee (P)"",""more"":2345626,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12608,SPMT 691,SPMT,691,343,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Gregg Bennett (P),"[{""name"":""Gregg Bennett (P)"",""more"":674742,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12173,SPMT 691,SPMT,691,365,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Kristofer C. Nite (P),"[{""name"":""Kristofer C. Nite (P)"",""more"":275635,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12174,SPMT 691,SPMT,691,367,RESEARCH,College Station,SPMT - Sport Management,College Station,1,RES,Non-traditional,1 to 18,1,18,TO,,N,N,NA,NA,NA,NA,NA,NA,Min Jung Kim (P),"[{""name"":""Min Jung Kim (P)"",""more"":935417,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,30281,SPSY 611,SPSY,611,101,LEGAL ETHIC CREDENT SPSY,College Station,SPSY - School Psychology,College Station,1S,LEC,Traditional Face-to-Face (F2F),1,1,,,,N,Y,NA,NA,NA,NA,NA,NA,Sara M. Castro Olivo (P),"[{""name"":""Sara M. Castro Olivo (P)"",""more"":2072179,""has_cv"":""Y""}]",Tue,10:00 AM-12:30 PM,05/28/2024-07/02/2024,EDCT 725
202421,31403,SPSY 644,SPSY,644,300,CHILD THERAPY ADVANCED,College Station,SPSY - School Psychology,College Station,1,LEC,Traditional Face-to-Face (F2F),3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,David A. Kahn (P),"[{""name"":""David A. Kahn (P)"",""more"":451024,""has_cv"":""Y""}]",MonWed,08:00 AM-11:45 AM,05/28/2024-08/08/2024,EDCT 717
202421,28963,SPSY 683,SPSY,683,101,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1S,PRA,Traditional Face-to-Face (F2F),1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Sara M. Castro Olivo (P),"[{""name"":""Sara M. Castro Olivo (P)"",""more"":2072179,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,16395,SPSY 683,SPSY,683,252,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,2S,PRA,Internship,1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Sara M. Castro Olivo (P),"[{""name"":""Sara M. Castro Olivo (P)"",""more"":2072179,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,29142,SPSY 683,SPSY,683,300,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1,PRA,Traditional Face-to-Face (F2F),1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Carly E. McCord (P),"[{""name"":""Carly E. McCord (P)"",""more"":89905,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,
202421,11070,SPSY 683,SPSY,683,301,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1,PRA,Internship,1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Cynthia Riccio (P),"[{""name"":""Cynthia Riccio (P)"",""more"":674864,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,34110,SPSY 683,SPSY,683,302,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1,PRA,Traditional Face-to-Face (F2F),1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Steven Woltering (P),"[{""name"":""Steven Woltering (P)"",""more"":1664801,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,33868,SPSY 683,SPSY,683,305,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1,PRA,Traditional Face-to-Face (F2F),1 to 15,1,15,TO,,Y,N,NA,NA,NA,NA,NA,NA,Anita L. McCormick (P),"[{""name"":""Anita L. McCormick (P)"",""more"":438461,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,19505,SPSY 683,SPSY,683,354,FIELD EXPER/EXTERN IN SPSY,College Station,SPSY - School Psychology,College Station,1,PRA,Internship,1 to 15,1,15,TO,,N,N,NA,NA,NA,NA,NA,NA,Anita L. McCormick (P),"[{""name"":""Anita L. McCormick (P)"",""more"":438461,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,14152,SPSY 684,SPSY,684,196,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,SPSY - School Psychology,,1S,PRA,Internship,1 to 4,1,4,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,12772,SPSY 684,SPSY,684,296,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,SPSY - School Psychology,,2S,PRA,Internship,1 to 4,1,4,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,11882,SPSY 684,SPSY,684,396,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,SPSY - School Psychology,,1,PRA,Internship,1 to 4,1,4,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,22326,SPSY 691,SPSY,691,100,RESEARCH,College Station,SPSY - School Psychology,College Station,1S,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Sara M. Castro Olivo (P),"[{""name"":""Sara M. Castro Olivo (P)"",""more"":2072179,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,28902,SPSY 691,SPSY,691,102,RESEARCH,College Station,SPSY - School Psychology,College Station,1S,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,23035,SPSY 691,SPSY,691,152,RESEARCH: IN-AB,In Absentia,SPSY - School Psychology,,1S,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Cynthia Riccio (P),"[{""name"":""Cynthia Riccio (P)"",""more"":674864,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,12774,SPSY 691,SPSY,691,202,RESEARCH,College Station,SPSY - School Psychology,College Station,2S,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Jeffrey Liew (P),"[{""name"":""Jeffrey Liew (P)"",""more"":667568,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,30506,SPSY 691,SPSY,691,204,RESEARCH,College Station,SPSY - School Psychology,College Station,2S,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,11947,SPSY 691,SPSY,691,369,RESEARCH: IN-AB,In Absentia,SPSY - School Psychology,,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Daniel B. Hajovsky (P),"[{""name"":""Daniel B. Hajovsky (P)"",""more"":583826,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,32033,SSEN 684,SSEN,684,350,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,SSEN - Subsea Engineering,,1,PRA,Traditional Face-to-Face (F2F),1,1,10,TO,1,Y,Y,NA,NA,NA,NA,NA,NA,William R. Ledbetter (P),"[{""name"":""William R. Ledbetter (P)"",""more"":2489791,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,26801,STAT 201,STAT,201,199,ELEM STAT INFERENCE,College Station| Core Mathematics (KMTH)| Distance Education,STAT - Statistics,College Station,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Seongbaek Yi (P),"[{""name"":""Seongbaek Yi (P)"",""more"":314158,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,05/28/2024-07/02/2024,ONLINE
202421,26802,STAT 201,STAT,201,299,ELEM STAT INFERENCE,College Station| Core Mathematics (KMTH)| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Seongbaek Yi (P),"[{""name"":""Seongbaek Yi (P)"",""more"":314158,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,07/03/2024-08/07/2024,ONLINE
202421,10340,STAT 211,STAT,211,199,PRIN OF STATISTICS I,B&N First Day Inclusive Access| College Station| Distance Education,STAT - Statistics,College Station,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Lloyd Hatfield (P),"[{""name"":""Lloyd Hatfield (P)"",""more"":672302,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,05/28/2024-07/02/2024,ONLINE
202421,17064,STAT 211,STAT,211,299,PRIN OF STATISTICS I,B&N First Day Inclusive Access| College Station| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Lloyd Hatfield (P),"[{""name"":""Lloyd Hatfield (P)"",""more"":672302,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,07/03/2024-08/07/2024,ONLINE
202421,31979,STAT 212,STAT,212,299,PRIN OF STATISTICS II,College Station| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,N,Y,NA,NA,NA,NA,NA,NA,Scott D. Crawford (P),"[{""name"":""Scott D. Crawford (P)"",""more"":78641,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,07/03/2024-08/07/2024,ONLINE
202421,10341,STAT 302,STAT,302,199,STATISTICAL METHODS,College Station| Distance Education,STAT - Statistics,College Station,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,SeungYeon Ha (P),"[{""name"":""SeungYeon Ha (P)"",""more"":2761941,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,05/28/2024-07/02/2024,BLOC 448
202421,10343,STAT 302,STAT,302,299,STATISTICAL METHODS,College Station| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Mohamed Aburweis (P),"[{""name"":""Mohamed Aburweis (P)"",""more"":2616687,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,07/03/2024-08/07/2024,ONLINE
202421,33200,STAT 302,STAT,302,M99,STATISTICAL METHODS,Distance Education| McAllen,STAT - Statistics,McAllen,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Mohamed Aburweis (P),"[{""name"":""Mohamed Aburweis (P)"",""more"":2616687,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,07/03/2024-08/07/2024,ONLINE
202421,10345,STAT 303,STAT,303,199,STATISTICAL METHODS,College Station| Distance Education,STAT - Statistics,College Station,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Prasenjit Ghosh (P),"[{""name"":""Prasenjit Ghosh (P)"",""more"":2452659,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,05/28/2024-07/02/2024,ONLINE
202421,10347,STAT 303,STAT,303,299,STATISTICAL METHODS,College Station| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,Y,N,NA,NA,NA,NA,NA,NA,Prasenjit Ghosh (P),"[{""name"":""Prasenjit Ghosh (P)"",""more"":2452659,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,07/03/2024-08/07/2024,ONLINE
202421,32820,STAT 312,STAT,312,199,STATISTICS FOR BIOLOGY,College Station| Distance Education,STAT - Statistics,College Station,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Thy A. Dao (P),"[{""name"":""Thy A. Dao (P)"",""more"":2761938,""has_cv"":""Y""}]",MonTueWedThuFri,10:00 AM-11:35 AM,05/28/2024-07/02/2024,ONLINE
202421,32822,STAT 315,STAT,315,100,COMPUTATIONAL DATA SCIENCE,College Station,STAT - Statistics,College Station,1S,LEC,Traditional Face-to-Face (F2F),3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Alexander Roiterchtein (P),"[{""name"":""Alexander Roiterchtein (P)"",""more"":2553983,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,05/28/2024-07/02/2024,BLOC 457
202421,32818,STAT 335,STAT,335,299,PRINCIPLES OF DATA SCIENCE,College Station| Distance Education,STAT - Statistics,College Station,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Alexander Roiterchtein (P),"[{""name"":""Alexander Roiterchtein (P)"",""more"":2553983,""has_cv"":""Y""}]",MonTueWedThuFri,12:00 PM-01:35 PM,07/03/2024-08/07/2024,ONLINE
202421,31978,STAT 484,STAT,484,300,INTERNSHIP,College Station,STAT - Statistics,College Station,1,PRA,Internship,0 to 3,0,3,TO,,N,N,NA,NA,NA,NA,NA,NA,Huiyan Sang (P),"[{""name"":""Huiyan Sang (P)"",""more"":671312,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
