term,subject,course_number,crn,title,restrictions
202631,BUSN,101,47669,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,47671,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,51361,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,51363,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,51364,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,51366,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54667,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54669,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54670,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54922,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54923,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,54924,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,60070,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,60071,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63055,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63057,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63059,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63379,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63380,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63381,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63382,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63383,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63384,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63385,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63386,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63387,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63388,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63389,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63390,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63391,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63392,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63393,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63394,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63395,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63396,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63397,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63398,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63399,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,63400,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,66935,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,66936,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,66943,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,66944,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,101,66945,FRESHMAN BUSN INITIATIVE,"Must be enrolled in one of the following Majors: Business Administration | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,125,10517,HNR-BUSINESS LEARN COMM I,"Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,125,10518,HNR-BUSINESS LEARN COMM I,"Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections | Must be enrolled in one of the following Classifications: Freshman 0-29 Hours, Sophomore 30-59 Hours"
202631,BUSN,125,43480,HNR-BUSINESS LEARN COMM I,Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,BUSN,125,43481,HNR-BUSINESS LEARN COMM I,Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,BUSN,125,47230,HNR-BUSINESS LEARN COMM I,Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,BUSN,125,55036,HNR-BUSINESS LEARN COMM I,Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,BUSN,125,55063,HNR-BUSINESS LEARN COMM I,Must be enrolled in one of the following Majors: Business Honors | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,BUSN,203,46412,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,46413,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,47090,HNR-STATISTICAL METHODS BUS,"Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management | Must be assigned one of the following Student Attributes: Eligible for Honors Sections"
202631,BUSN,203,49523,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,49524,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,54841,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,57717,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,203,65884,STATISTICAL METHODS FOR BUSI,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Majors: Accounting, Agribusiness (Lower), Agribusiness, Business Honors, Business Administration, Business, Finance, General Studies, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,207,60151,NEW PROD DEV & MKT STRATEGIES,Must be enrolled in one of the following Programs: Cert-Business of Technology
202631,BUSN,213,50181,OVERVIEW ENERGY INDUSTRY,"Must be enrolled in one of the following Majors: Accounting, Business Honors, Business Administration, Finance, Management, Management Information Systems, Marketing, Supply Chain Management"
202631,BUSN,225,32010,HNR-BUSINESS COMPETENCY,"Must be enrolled in one of the following Majors: Accounting, Business Honors, Business Administration, Finance, Management, Management Information Systems, Marketing, Supply Chain Management | Must be assigned one of the following Student Attributes: Eligible for Honors Sections"
